,Open,High,Close
695,591.700012,594.25,593.080017
696,592.26001,594.150024,590.780029
697,587.650024,593.659973,591.48999
698,586.76001,587.710022,584.669983
699,585.450012,587.880005,585.690002
700,589.299988,589.599976,584.77002
701,573.549988,587.299988,585.929993
702,574.219971,582.25,572.539978
703,564.349976,574.440002,574.289978
704,566.450012,566.77002,566.52002
705,561.150024,565.0,564.98999
706,552.799988,561.400024,560.659973
707,552.359985,553.73999,550.619995
708,557.25,557.98999,552.299988
709,560.080017,560.650024,560.349976
710,567.0,567.0,559.5
711,565.919983,568.969971,567.5
712,568.780029,572.0,568.299988
713,566.75,572.0,570.72998
714,568.159973,568.799988,566.030029
715,557.109985,565.0,564.929993
716,551.52002,558.580017,553.76001
717,560.900024,562.400024,554.51001
718,569.75,570.409973,564.340027
719,571.640015,572.580017,571.650024
720,573.390015,573.47998,570.559998
721,574.570007,577.659973,570.450012
722,567.780029,574.869995,574.869995
723,558.130005,565.0,563.799988
724,552.200012,557.960022,555.450012
725,542.900024,549.75,549.700012
726,540.0,546.349976,540.390015
727,528.880005,539.349976,538.830017
728,529.599976,530.840027,528.299988
729,533.140015,534.0,529.119995
730,541.820007,541.820007,534.409973
731,539.580017,543.98999,541.539978
732,531.840027,538.75,538.429993
733,518.650024,527.349976,526.619995
734,515.719971,527.349976,520.169983
735,523.25,524.429993,518.0
736,533.409973,534.549988,522.570007
737,530.23999,535.719971,535.330017
738,541.440002,542.400024,533.869995
739,534.25,539.909973,538.530029
740,535.119995,536.340027,534.880005
741,523.890015,537.76001,536.330017
742,525.799988,525.900024,522.97998
743,532.26001,533.859985,523.099976
744,541.690002,542.5,534.440002
745,543.669983,544.799988,537.51001
746,536.0,548.0,545.5
747,544.0,544.0,539.369995
748,556.320007,557.0,543.340027
749,557.700012,564.0,563.900024
750,551.0,552.890015,548.700012
751,543.659973,553.02002,545.200012
752,537.940002,547.590027,537.76001
753,568.0,568.210022,546.690002
754,565.840027,567.799988,567.039978
755,545.049988,559.880005,557.51001
756,544.789978,549.849976,540.630005
757,578.549988,579.719971,545.25
758,573.390015,588.299988,571.5
759,1141.900062,1144.799992,1135.099984
760,1120.269981,1137.500048,1134.88999
761,1130.399977,1134.999987,1114.509999
762,1119.000011,1133.190031,1120.149983
763,1130.849966,1131.940062,1114.280005
764,1162.01006,1171.57007,1131.970061
765,1165.999962,1169.83999,1158.720018
766,1184.190006,1184.899989,1157.930037
767,1206.310076,1209.629995,1183.040034
768,1199.949987,1209.609996,1197.160055
769,1211.800064,1211.990059,1199.250004
770,1194.669994,1211.530071,1211.259955
